bytes	path
9562792	/kmh-nfs-ssd-us-mount/staging/sqa/260510115723-3pdxp2-921e605-code/AR-image-generation-with-Masked-Bit-Modeling.pdf
8016132	/kmh-nfs-ssd-us-mount/staging/sqa/260526102444-1wgl4s--code/centralized_project_one.pdf
9562792	/kmh-nfs-ssd-us-mount/staging/sqa/260508211541-txys1m-d1e9883-code/AR-image-generation-with-Masked-Bit-Modeling.pdf
8016132	/kmh-nfs-ssd-us-mount/staging/sqa/260529115111-5wml10-1c1ebfd-code/centralized_project_one.pdf
5921410	/kmh-nfs-ssd-us-mount/staging/sqa/260212154506-fzfi6z--code/pycocoevalcap/tokenizer/stanford-corenlp-3.4.1.jar
7394185	/kmh-nfs-ssd-us-mount/staging/sqa/260210000755-36n1a8-1c20aa1-code/visualize.ipynb
8016132	/kmh-nfs-ssd-us-mount/staging/sqa/260523164504-r0g0hg--code/centralized_project_one.pdf
8016132	/kmh-nfs-ssd-us-mount/staging/sqa/260526032440-w0tucg--code/centralized_project_one.pdf
5921410	/kmh-nfs-ssd-us-mount/staging/sqa/260213015649-saa7xq-8f0b177-code/pycocoevalcap/tokenizer/stanford-corenlp-3.4.1.jar
7394185	/kmh-nfs-ssd-us-mount/staging/sqa/260209191747-toc15q-1c20aa1-code/visualize.ipynb
5921410	/kmh-nfs-ssd-us-mount/staging/sqa/260212002844-2563oe-2b941a3-code/pycocoevalcap/tokenizer/stanford-corenlp-3.4.1.jar
7394132	/kmh-nfs-ssd-us-mount/staging/sqa/260217193733-4mp3jl-9ab715e-code/visualize.ipynb
8016132	/kmh-nfs-ssd-us-mount/staging/sqa/260530131017-6mmsja-6fa3c01-code/centralized_project_one.pdf
9562792	/kmh-nfs-ssd-us-mount/staging/sqa/260510113407-oieixf-921e605-code/AR-image-generation-with-Masked-Bit-Modeling.pdf
9562792	/kmh-nfs-ssd-us-mount/staging/sqa/260511024353-gym9qk--code/AR-image-generation-with-Masked-Bit-Modeling.pdf
9562792	/kmh-nfs-ssd-us-mount/staging/sqa/260511073832-a9ddn6-921e605-code/AR-image-generation-with-Masked-Bit-Modeling.pdf
5921410	/kmh-nfs-ssd-us-mount/staging/sqa/260212225805-rbyekr-a58128f-code/pycocoevalcap/tokenizer/stanford-corenlp-3.4.1.jar
8016132	/kmh-nfs-ssd-us-mount/staging/sqa/260524013427-a72xx9--code/centralized_project_one.pdf
8016132	/kmh-nfs-ssd-us-mount/staging/sqa/260530002150-25780d--code/centralized_project_one.pdf
5921410	/kmh-nfs-ssd-us-mount/staging/sqa/260213160619-fbk57q-07e8bc4-code/pycocoevalcap/tokenizer/stanford-corenlp-3.4.1.jar
8016132	/kmh-nfs-ssd-us-mount/staging/sqa/260530152219-m7b42p-87167ee-code/centralized_project_one.pdf
8016132	/kmh-nfs-ssd-us-mount/staging/sqa/260523221637-bevy45--code/centralized_project_one.pdf
5921410	/kmh-nfs-ssd-us-mount/staging/sqa/260212034324-5s6v32-9c977c8-code/pycocoevalcap/tokenizer/stanford-corenlp-3.4.1.jar
8016132	/kmh-nfs-ssd-us-mount/staging/sqa/260523180426-l4a0ak--code/centralized_project_one.pdf
7445748	/kmh-nfs-ssd-us-mount/staging/sqa/260226103858-00qezt-c02b979-code/MAE-2111.06377v3.pdf
8016132	/kmh-nfs-ssd-us-mount/staging/sqa/260527090510-kpkpdr-b72eeaa-code/centralized_project_one.pdf
7445748	/kmh-nfs-ssd-us-mount/staging/sqa/260309132925-7drphl-b7fb7cd-code/MAE-2111.06377v3.pdf
7445748	/kmh-nfs-ssd-us-mount/staging/sqa/260310144623-low70y-93995bb-code/MAE-2111.06377v3.pdf
8016132	/kmh-nfs-ssd-us-mount/staging/sqa/260617073458-loum8u-2cbd935-code/centralized_project_one.pdf
8016132	/kmh-nfs-ssd-us-mount/staging/sqa/260527181740-3awvng-7a100c4-code/centralized_project_one.pdf
8016132	/kmh-nfs-ssd-us-mount/staging/sqa/260524175052-naadv1--code/centralized_project_one.pdf
9562792	/kmh-nfs-ssd-us-mount/staging/sqa/260509201531-osqy34--code/AR-image-generation-with-Masked-Bit-Modeling.pdf
5921410	/kmh-nfs-ssd-us-mount/staging/sqa/260212015813-evi10u-d3cbe99-code/pycocoevalcap/tokenizer/stanford-corenlp-3.4.1.jar
8016132	/kmh-nfs-ssd-us-mount/staging/sqa/260527080308-92yl1j-89f69a7-code/centralized_project_one.pdf
8016132	/kmh-nfs-ssd-us-mount/staging/sqa/260523211855-gremky--code/centralized_project_one.pdf
8016132	/kmh-nfs-ssd-us-mount/staging/sqa/260525060428-sdo9ao-e03e310-code/centralized_project_one.pdf
8016132	/kmh-nfs-ssd-us-mount/staging/sqa/260617104147-75m9ok-812355a-code/centralized_project_one.pdf
8016132	/kmh-nfs-ssd-us-mount/staging/sqa/260530024326-zea94r-39ecc0a-code/centralized_project_one.pdf
5921410	/kmh-nfs-ssd-us-mount/staging/sqa/260214210224-ce8k1a-9946968-code/pycocoevalcap/tokenizer/stanford-corenlp-3.4.1.jar
8016132	/kmh-nfs-ssd-us-mount/staging/sqa/260525143048-c3eh3s--code/centralized_project_one.pdf
5921410	/kmh-nfs-ssd-us-mount/staging/sqa/260212175620-hecg3v-7d1efba-code/pycocoevalcap/tokenizer/stanford-corenlp-3.4.1.jar
9562792	/kmh-nfs-ssd-us-mount/staging/sqa/260509200017-yfkvil--code/AR-image-generation-with-Masked-Bit-Modeling.pdf
7445748	/kmh-nfs-ssd-us-mount/staging/sqa/260304124027-jxwzxd-0b14f22-code/MAE-2111.06377v3.pdf
7445748	/kmh-nfs-ssd-us-mount/staging/sqa/260306045134-kk8xox-0b14f22-code/MAE-2111.06377v3.pdf
8016132	/kmh-nfs-ssd-us-mount/staging/sqa/260523144540-g0hf0e--code/centralized_project_one.pdf
8016132	/kmh-nfs-ssd-us-mount/staging/sqa/260529050854-kouy8a-7702fa2-code/centralized_project_one.pdf
8016132	/kmh-nfs-ssd-us-mount/staging/sqa/260524024225-7l6824--code/centralized_project_one.pdf
8016132	/kmh-nfs-ssd-us-mount/staging/sqa/260527191851-zk0am3--code/centralized_project_one.pdf
7445748	/kmh-nfs-ssd-us-mount/staging/sqa/260226074616-ng4yjr-c02b979-code/MAE-2111.06377v3.pdf
9562792	/kmh-nfs-ssd-us-mount/staging/sqa/260511143546-dq2o7y--code/AR-image-generation-with-Masked-Bit-Modeling.pdf
8016132	/kmh-nfs-ssd-us-mount/staging/sqa/260530023634-78abh3--code/centralized_project_one.pdf
7445748	/kmh-nfs-ssd-us-mount/staging/sqa/260226120430-v7m9d6-4546aab-code/MAE-2111.06377v3.pdf
8016132	/kmh-nfs-ssd-us-mount/staging/sqa/260529075711-ycn4hn-f1d5c1a-code/centralized_project_one.pdf
8016132	/kmh-nfs-ssd-us-mount/staging/sqa/260525033452-aq4xl1--code/centralized_project_one.pdf
7394132	/kmh-nfs-ssd-us-mount/staging/sqa/260217193008-8zdaor-9ab715e-code/visualize.ipynb
8016132	/kmh-nfs-ssd-us-mount/staging/sqa/260527000629-ymkde1--code/centralized_project_one.pdf
8016132	/kmh-nfs-ssd-us-mount/staging/sqa/260527053831-srmko2-e03e310-code/centralized_project_one.pdf
7445748	/kmh-nfs-ssd-us-mount/staging/sqa/260303135459-cweifr-256b760-code/MAE-2111.06377v3.pdf
8016132	/kmh-nfs-ssd-us-mount/staging/sqa/260617071048-ookxqf-2cbd935-code/centralized_project_one.pdf
8016132	/kmh-nfs-ssd-us-mount/staging/sqa/260530024843-09bxz2--code/centralized_project_one.pdf
8016132	/kmh-nfs-ssd-us-mount/staging/sqa/260526160843-8vm5nj--code/centralized_project_one.pdf
5921410	/kmh-nfs-ssd-us-mount/staging/sqa/260216214808-wdqe0i--code/pycocoevalcap/tokenizer/stanford-corenlp-3.4.1.jar
8016132	/kmh-nfs-ssd-us-mount/staging/sqa/260530151659-ls2y7q-87167ee-code/centralized_project_one.pdf
8016132	/kmh-nfs-ssd-us-mount/staging/sqa/260523062250-6wxkdg-bcf50ea-code/centralized_project_one.pdf
7394132	/kmh-nfs-ssd-us-mount/staging/sqa/260218155621-z7bebn-9ab715e-code/visualize.ipynb
8016132	/kmh-nfs-ssd-us-mount/staging/sqa/260530104528-jj7f4f--code/centralized_project_one.pdf
7394132	/kmh-nfs-ssd-us-mount/staging/sqa/260218001933-jhlb16-9ab715e-code/visualize.ipynb
5921410	/kmh-nfs-ssd-us-mount/staging/sqa/260216223856-dbzyof--code/pycocoevalcap/tokenizer/stanford-corenlp-3.4.1.jar
8016132	/kmh-nfs-ssd-us-mount/staging/sqa/260530111509-5ai928-3310f09-code/centralized_project_one.pdf
8016132	/kmh-nfs-ssd-us-mount/staging/sqa/260530031449-txwitu--code/centralized_project_one.pdf
5619284	/kmh-nfs-ssd-us-mount/staging/sqa/251128155838-rcggei-6b96305-code/src/mjlab/asset_zoo/robots/unitree_go1/xmls/assets/trunk.stl
7445748	/kmh-nfs-ssd-us-mount/staging/sqa/260306061338-u9arh8-0b14f22-code/MAE-2111.06377v3.pdf
8016132	/kmh-nfs-ssd-us-mount/staging/sqa/260528173535-3oynel--code/centralized_project_one.pdf
8016132	/kmh-nfs-ssd-us-mount/staging/sqa/260531003029-wvfulg-87167ee-code/centralized_project_one.pdf
7445748	/kmh-nfs-ssd-us-mount/staging/sqa/260309034606-gv8or2-6a7cc2e-code/MAE-2111.06377v3.pdf
8016132	/kmh-nfs-ssd-us-mount/staging/sqa/260529234849-xsygoz--code/centralized_project_one.pdf
7394185	/kmh-nfs-ssd-us-mount/staging/sqa/260210203905-y3sv5m-1c20aa1-code/visualize.ipynb
7445748	/kmh-nfs-ssd-us-mount/staging/sqa/260226080429-yqwwjs-c02b979-code/MAE-2111.06377v3.pdf
8016132	/kmh-nfs-ssd-us-mount/staging/sqa/260523230102-5s0dmc--code/centralized_project_one.pdf
9562792	/kmh-nfs-ssd-us-mount/staging/sqa/260512054134-oqt6bx-921e605-code/AR-image-generation-with-Masked-Bit-Modeling.pdf
8016132	/kmh-nfs-ssd-us-mount/staging/sqa/260528132218-2yfbk0-f87aa79-code/centralized_project_one.pdf
5921410	/kmh-nfs-ssd-us-mount/staging/sqa/260210182020-i98ufv-961186f-code/pycocoevalcap/tokenizer/stanford-corenlp-3.4.1.jar
8016132	/kmh-nfs-ssd-us-mount/staging/sqa/260523163745-zs663z--code/centralized_project_one.pdf
5921410	/kmh-nfs-ssd-us-mount/staging/sqa/260214195355-6j86yf-9946968-code/pycocoevalcap/tokenizer/stanford-corenlp-3.4.1.jar
5921410	/kmh-nfs-ssd-us-mount/staging/sqa/260219172222-dgtex2-f07bf9f-code/pycocoevalcap/tokenizer/stanford-corenlp-3.4.1.jar
8016132	/kmh-nfs-ssd-us-mount/staging/sqa/260617144636-2rf554-812355a-code/centralized_project_one.pdf
8016132	/kmh-nfs-ssd-us-mount/staging/sqa/260526135704-pew8a6--code/centralized_project_one.pdf
7445748	/kmh-nfs-ssd-us-mount/staging/sqa/260310045538-rvj54z-b7fb7cd-code/MAE-2111.06377v3.pdf
5619284	/kmh-nfs-ssd-us-mount/staging/sqa/251128154940-popmld-6b96305-code/src/mjlab/asset_zoo/robots/unitree_go1/xmls/assets/trunk.stl
5921410	/kmh-nfs-ssd-us-mount/staging/sqa/260215003141-g26hqy--code/pycocoevalcap/tokenizer/stanford-corenlp-3.4.1.jar
8016132	/kmh-nfs-ssd-us-mount/staging/sqa/260524033849-in0ejj--code/centralized_project_one.pdf
8016132	/kmh-nfs-ssd-us-mount/staging/sqa/260529025224-1hdlqc--code/centralized_project_one.pdf
5619284	/kmh-nfs-ssd-us-mount/staging/sqa/251128161531-5v1zld-6b96305-code/src/mjlab/asset_zoo/robots/unitree_go1/xmls/assets/trunk.stl
8016132	/kmh-nfs-ssd-us-mount/staging/sqa/260617143432-eb70zs-812355a-code/centralized_project_one.pdf
8016132	/kmh-nfs-ssd-us-mount/staging/sqa/260527120931-ux39f1--code/centralized_project_one.pdf
9562792	/kmh-nfs-ssd-us-mount/staging/sqa/260512215919-2rjpmy-0ebb0f8-code/AR-image-generation-with-Masked-Bit-Modeling.pdf
5921410	/kmh-nfs-ssd-us-mount/staging/sqa/260212012755-kbh84w-d3cbe99-code/pycocoevalcap/tokenizer/stanford-corenlp-3.4.1.jar
7445748	/kmh-nfs-ssd-us-mount/staging/sqa/260308025309-ojk1au-9aa0791-code/MAE-2111.06377v3.pdf
8016132	/kmh-nfs-ssd-us-mount/staging/sqa/260527153147-mdojzy-e4e0730-code/centralized_project_one.pdf
7445748	/kmh-nfs-ssd-us-mount/staging/sqa/260310114125-kwdmt6-93995bb-code/MAE-2111.06377v3.pdf
5619284	/kmh-nfs-ssd-us-mount/staging/sqa/251201032822-vlv6oj-f46051a-code/src/mjlab/asset_zoo/robots/unitree_go1/xmls/assets/trunk.stl
8016132	/kmh-nfs-ssd-us-mount/staging/sqa/260528232607-l6axh1--code/centralized_project_one.pdf
8016132	/kmh-nfs-ssd-us-mount/staging/sqa/260530065730-2nndkx--code/centralized_project_one.pdf
7445748	/kmh-nfs-ssd-us-mount/staging/sqa/260309061713-srig4e-6a7cc2e-code/MAE-2111.06377v3.pdf
8016132	/kmh-nfs-ssd-us-mount/staging/sqa/260528092806-bajp77-b66c724-code/centralized_project_one.pdf
8016132	/kmh-nfs-ssd-us-mount/staging/sqa/260523233610-eik3rr--code/centralized_project_one.pdf
8016132	/kmh-nfs-ssd-us-mount/staging/sqa/260531165909-jywpog-87167ee-code/centralized_project_one.pdf
7394132	/kmh-nfs-ssd-us-mount/staging/sqa/260218023151-wepyyx-9ab715e-code/visualize.ipynb
5921410	/kmh-nfs-ssd-us-mount/staging/sqa/debug-kmh-tpuvm-v5p-64-spot-llqxccvqb-us-central1-a/pycocoevalcap/tokenizer/stanford-corenlp-3.4.1.jar
9562792	/kmh-nfs-ssd-us-mount/staging/sqa/260509195826-8rtlny--code/AR-image-generation-with-Masked-Bit-Modeling.pdf
8016132	/kmh-nfs-ssd-us-mount/staging/sqa/260527044427-iqc06k--code/centralized_project_one.pdf
8016132	/kmh-nfs-ssd-us-mount/staging/sqa/260616184048-ujhxy3-d051cc7-code/centralized_project_one.pdf
8016132	/kmh-nfs-ssd-us-mount/staging/sqa/260526112629-lhbx1i--code/centralized_project_one.pdf
8016132	/kmh-nfs-ssd-us-mount/staging/sqa/260526235011-b4zjl0--code/centralized_project_one.pdf
7445748	/kmh-nfs-ssd-us-mount/staging/sqa/260226121509-609l6v-4546aab-code/MAE-2111.06377v3.pdf
8016132	/kmh-nfs-ssd-us-mount/staging/sqa/260529141802-5vzd85-c11f28a-code/centralized_project_one.pdf
5921410	/kmh-nfs-ssd-us-mount/staging/sqa/260212005200-p0hjhy-2b941a3-code/pycocoevalcap/tokenizer/stanford-corenlp-3.4.1.jar
8016132	/kmh-nfs-ssd-us-mount/staging/sqa/260526104804-aslver--code/centralized_project_one.pdf
8016132	/kmh-nfs-ssd-us-mount/staging/sqa/260617070829-kpcpbe--code/centralized_project_one.pdf
8016132	/kmh-nfs-ssd-us-mount/staging/sqa/260529171355-hv1jnu--code/centralized_project_one.pdf
8016132	/kmh-nfs-ssd-us-mount/staging/sqa/260529052454-v43m82-fff65cc-code/centralized_project_one.pdf
5619284	/kmh-nfs-ssd-us-mount/staging/sqa/251204205758-lirksw--code/src/mjlab/asset_zoo/robots/unitree_go1/xmls/assets/trunk.stl
5921410	/kmh-nfs-ssd-us-mount/staging/sqa/260211210942-e43ehy-db86004-code/pycocoevalcap/tokenizer/stanford-corenlp-3.4.1.jar
7394185	/kmh-nfs-ssd-us-mount/staging/sqa/260210043512-ji8emt-1c20aa1-code/visualize.ipynb
7445748	/kmh-nfs-ssd-us-mount/staging/sqa/260309132252-ypne1q-b7fb7cd-code/MAE-2111.06377v3.pdf
